Id,Category,Title,Description,Price,Link,Rating,Image_1,Image_2,Image_3,Image_4
701,PlayStation 5 Games,Tekken 8 (XSX),Both new and returning characters (32) are stunningly portrayed in high-detailed character models TEKKEN 8 continues the tragic saga of the Mishima and Kazama bloodlines and their world-shaking father-and-son grudge matches TEKKEN 8 will feature exciting new gameplay focused on “Aggressive” tactics including the new “Heat System” In the new single-player mode ‘Arcade Quest’ players can create their own avatar and conquer their rivals in a variety of different arcades With a wide variety of customizations to playable characters avatars HUD elements and music – players can tailor their own experience Additional ESRB descriptors: User interaction and in-game purchases,49.94,https://www.amazon.com/Tekken-8-XSX-Xbox-X/dp/B0CGFC3VBL/ref=sr_1_52?dib=eyJ2IjoiMSJ9.-kdlPELmlvcjveTEIImm1wfYy4cJYltWbriosXvUcGVFm8J4QV6ODXB-GvdMZDkosUQZ6Q1JNVeWCX-L4n-8DnvzFHhKoC2__fsSoU4X9MfCoomGMIdDVqhCc0h7nCMChKA-oY82v62PHAfk3D90sQmG8O3nLu5wsWNv0o4q6gofAVh7y7ejrVwTt7J1Qot1RqTpbVCOiC-ZVC88I5faHXNBwGJnwUaC4bJN_XU5AR8.SzUjwLGbTUv_3PnDhHFqMnLZ0399qAfx9pZY84gTNyg&dib_tag=se&keywords=playstation+5+games&qid=1731098880&sr=8-52,4.7,./products/PlayStation 5 Games701.1.png,./products/PlayStation 5 Games701.2.png,./products/PlayStation 5 Games701.3.png,./products/PlayStation 5 Games701.4.png
702,PlayStation 5 Games,Madden NFL 25 - PlayStation 5,BOOM Tech - Hit like you mean it with FieldSENSE powered by BOOM Tech. Experience how a physics-informed dynamic tackling system reengineered Hit Stick and Ball Carrier Balance unlock realistic collisions & new gameplay animations on both sides of the ball. Physics-Based Tackling - Cut loose and attack the ball with powerful Hit Sticks Cut Sticks trucks dives and stiff arms with more control and realism than ever. Reloaded Hit Stick - Bring power in every phase of the game. The reengineered Hit Stick uses a timing-based mechanic to provide harder-hitting control determined by your angle of impact stick-skill and accuracy. Ball Carrier Balance - Run the rock with confidence and command. A new Ball Carrier Balance and Recovery System gives you control to absorb a big hit break the tackle and recover your balance. NFL Immersion - A refreshed Franchise experience and new broadcast teams featuring Mike Tirico Greg Olsen Kate Scott and Brock Huard immerse you in NFL action like never before.,47.99,https://www.amazon.com/Madden-NFL-25-PlayStation-5/dp/B0D3PGHSM3/ref=sr_1_3?dib=eyJ2IjoiMSJ9.r69f_QsQrLH_FZg1qToR3eQzxwUNNWy5kUYjDx2-lLjGSH2NA0nZlEEeXaD45Q6XvHfOKVbwYjIN7vbG7BdmgJqlllkCADjYc1snOUoLgLbSWHi51-Ke7AfMhqKuyV1lzxM9XPMfwiRCXcDxSpEtWjMkrtNVDaTgfrJK2NVXsIn25XDWrbtfSJT_twc-tIz-SVJyDKdqHwEvufggEjxZdE6RxNvYNZKTWKXwAmAUntE.ZQNyAiEpkSlbr6MrmJMyrqkkYfD23440nDQ5w66AHd8&dib_tag=se&keywords=playstation+5+games&qid=1731098871&sr=8-3,4.6,./products/PlayStation 5 Games702.1.png,./products/PlayStation 5 Games702.2.png,./products/PlayStation 5 Games702.3.png,./products/PlayStation 5 Games702.4.png
704,PlayStation 5 Games,Mortal Kombat 11 Ultimate (PS5),Includes Mortal Kombat 11 Kombat Pack 1 mk11: Aftermath & Kombat Pack 2 the definitive mk11 experience! Take control of earthrealm's protectors in the game's two critically acclaimed time-bending story campaigns as they race to stop kronika from rewinding time and rebooting history. friendships are tested and new alliances forged in the battle to save all of existence. mk11 ultimate features the complete character roster including new additions rain mileena & Rambo. Mortal Kombat 11 showcases every amusing friendship gory fatality and soul-crushing Fatal blow like never before. You'll be so close to the fight you can feel itupgrades for PS5 includes: 4K dynamic resolution/ enhanced visuals/ significantly improved loading times/ cross-platform/cross-gen compatibility,21.7,https://www.amazon.com/Mortal-Kombat-Ultimate-PS5-PlayStation-5/dp/B08KVFZQPL/ref=sr_1_37?dib=eyJ2IjoiMSJ9.-kdlPELmlvcjveTEIImm1wfYy4cJYltWbriosXvUcGVFm8J4QV6ODXB-GvdMZDkosUQZ6Q1JNVeWCX-L4n-8DnvzFHhKoC2__fsSoU4X9MfCoomGMIdDVqhCc0h7nCMChKA-oY82v62PHAfk3D90sQmG8O3nLu5wsWNv0o4q6gofAVh7y7ejrVwTt7J1Qot1RqTpbVCOiC-ZVC88I5faHXNBwGJnwUaC4bJN_XU5AR8.SzUjwLGbTUv_3PnDhHFqMnLZ0399qAfx9pZY84gTNyg&dib_tag=se&keywords=playstation+5+games&qid=1731098880&sr=8-37,4.3,./products/PlayStation 5 Games704.1.png,./products/PlayStation 5 Games704.2.png,./products/PlayStation 5 Games704.3.png,./products/PlayStation 5 Games704.4.png
705,PlayStation 5 Games,Marvel's Midnight Suns Enhanced Edition - PlayStation 5,Fight the legions of Lilith in style with the Marvel’s Midnight Suns Enhanced Edition. Darkness Falls. Rise Up. Live Among the Legends Fight and Think Like A Super Hero,19.49,https://www.amazon.com/Marvels-Midnight-Suns-Enhanced-PlayStation-5/dp/B0B29N19JX/ref=sr_1_55?dib=eyJ2IjoiMSJ9.f2s8niyMub5nS6wIXQDo7JGzS1dMqMIc7JDRb5d9VKALKaxmD1yMngf6kiyN1QvhA07zu8VPzC18zvKwdO4Ns2ojpDXTCiAA4jqfNUuKZB62c3CCPAx_7Xg3FdOTiWekXOHRYcXmXS6uWIjtItxxj6QuYxLVENC0k3iinV7EHuZSXUNVbTd9-jbpmUDEOtaUAcpIpk_VPN8urA1GDkkbuV0dE2-xlInWvB1_vQBToPY.MMZsvdv_UauTgYMuI63zjl57zVc29YVAj3TFfSVR5WI&dib_tag=se&keywords=playstation+5+games&qid=1731098885&sr=8-55,4.3,./products/PlayStation 5 Games705.1.png,./products/PlayStation 5 Games705.2.png,./products/PlayStation 5 Games705.3.png,./products/PlayStation 5 Games705.4.png
706,PlayStation 5 Games,Call of Duty®: Black Ops 6 - PlayStation 5,Developed by Treyarch and Raven Call of Duty: Black Ops 6 is a spy action thriller set in the early 90s a period of transition and upheaval in global politics characterized by the end of the Cold War and the rise of the United States as a single superpower. This is signature Black Ops across a cinematic single-player Campaign a best-in-class Multiplayer experience and the epic return of Round-Based Zombies. The Black Ops 6 Campaign provides dynamic moment-to-moment gameplay that includes a variety of play spaces with blockbuster set pieces and action-packed moments high-stakes heists and cloak-and-dagger spy activity. In a best-in-class Multiplayer experience players will test their skills across 16 new maps at launch including 12 core 6v6 maps and 4 Strike maps that can be played 2v2 or 6v6. Black Ops 6 also marks the epic return of Round-Based Zombies the fan-favorite mode where players will take down hordes of the undead in two brand-new maps at launch. Post-launch players can look forward to even more exciting maps and groundbreaking experiences dropping into both Multiplayer and Zombies.,69.99,https://www.amazon.com/Test-1-SW-Xbox-One/dp/B09Z7HJPWL/ref=sr_1_2?dib=eyJ2IjoiMSJ9.r69f_QsQrLH_FZg1qToR3eQzxwUNNWy5kUYjDx2-lLjGSH2NA0nZlEEeXaD45Q6XvHfOKVbwYjIN7vbG7BdmgJqlllkCADjYc1snOUoLgLbSWHi51-Ke7AfMhqKuyV1lzxM9XPMfwiRCXcDxSpEtWjMkrtNVDaTgfrJK2NVXsIn25XDWrbtfSJT_twc-tIz-SVJyDKdqHwEvufggEjxZdE6RxNvYNZKTWKXwAmAUntE.ZQNyAiEpkSlbr6MrmJMyrqkkYfD23440nDQ5w66AHd8&dib_tag=se&keywords=playstation+5+games&qid=1731098871&sr=8-2,3,./products/PlayStation 5 Games706.1.png,./products/PlayStation 5 Games706.2.png,./products/PlayStation 5 Games706.3.png,./products/PlayStation 5 Games706.4.png
707,PlayStation 5 Games,Sonic X Shadow Generations - Nintendo Switch,Past meets present in SONIC GENERATIONS! Modern and Classic Sonic team up to defeat Dr. Eggman and the Time Eater to restore their timeline to normal! Spin dash through a greatest-hits collection of 3D and 2D versions of iconic stages from past Sonic games now with updated visuals and reworked cinematics In this new standalone campaign Black Doom has reemerged and threatens to take over the world. Shadow must journey into his past confront his memories and unlock new dark powers to save the world. Harness Shadow's new Doom Powers to battle hordes of enemies and tackle platforming challenges like never before. Surf on water fly over obstacles and stop time with the return of Chaos Control! Rescue Chao hiding in every level rack up the highest pinball score in the Casino Nights zone and check out the museum for behind-the-scenes art music and more!,44.9,https://www.amazon.com/Sonic-X-Shadow-Generations-Nintendo-Switch/dp/B0D6JKTRHP/ref=sr_1_15?dib=eyJ2IjoiMSJ9.r69f_QsQrLH_FZg1qToR3eQzxwUNNWy5kUYjDx2-lLjGSH2NA0nZlEEeXaD45Q6XvHfOKVbwYjIN7vbG7BdmgJqlllkCADjYc1snOUoLgLbSWHi51-Ke7AfMhqKuyV1lzxM9XPMfwiRCXcDxSpEtWjMkrtNVDaTgfrJK2NVXsIn25XDWrbtfSJT_twc-tIz-SVJyDKdqHwEvufggEjxZdE6RxNvYNZKTWKXwAmAUntE.ZQNyAiEpkSlbr6MrmJMyrqkkYfD23440nDQ5w66AHd8&dib_tag=se&keywords=playstation+5+games&qid=1731098871&sr=8-15,4.7,./products/PlayStation 5 Games707.1.png,./products/PlayStation 5 Games707.2.png,./products/PlayStation 5 Games707.3.png,./products/PlayStation 5 Games707.4.png
708,PlayStation 5 Games,Tekken 8 – Amazon Launch Edition (PS5),Amazon Launch Edition includes Jin’s Jacket Controller Skin. Correct controller skin application will not affect controller functionality or performance. *While supplies last* Both new and returning characters (32) are stunningly portrayed in high-detailed character models TEKKEN 8 continues the tragic saga of the Mishima and Kazama bloodlines and their world-shaking father-and-son grudge matches TEKKEN 8 will feature exciting new gameplay focused on “Aggressive” tactics including the new “Heat System” In the new single-player mode ‘Arcade Quest’ players can create their own avatar and conquer their rivals in a variety of different arcades With a wide variety of customizations to playable characters avatars HUD elements and music – players can tailor their own experience Additional ESRB descriptors: User interaction and in-game purchases,49.99,https://www.amazon.com/Tekken-8-Amazon-Launch-PlayStation-5/dp/B0CGFCGBYD/ref=sr_1_52?dib=eyJ2IjoiMSJ9.-kdlPELmlvcjveTEIImm1wfYy4cJYltWbriosXvUcGVFm8J4QV6ODXB-GvdMZDkosUQZ6Q1JNVeWCX-L4n-8DnvzFHhKoC2__fsSoU4X9MfCoomGMIdDVqhCc0h7nCMChKA-oY82v62PHAfk3D90sQmG8O3nLu5wsWNv0o4q6gofAVh7y7ejrVwTt7J1Qot1RqTpbVCOiC-ZVC88I5faHXNBwGJnwUaC4bJN_XU5AR8.SzUjwLGbTUv_3PnDhHFqMnLZ0399qAfx9pZY84gTNyg&dib_tag=se&keywords=playstation+5+games&qid=1731098880&sr=8-52,4.7,./products/PlayStation 5 Games708.1.png,./products/PlayStation 5 Games708.2.png,./products/PlayStation 5 Games708.3.png,./products/PlayStation 5 Games708.4.png
709,PlayStation 5 Games,Black Myth: Wukong - PlayStation 5,Explore a land of vast wonders - A world unseen where new sights rise with every stride- Enter a fascinating realm filled with the wonders and discoveries of ancient Chinese mythology! Confront mighty foes old and new - Heroic Monkey might and fame adversaries rise to test his name. One of the major highlights of Journey to the West is its diverse cast of adversaries each with unique strengths. Temper your mastery of varied spells - Spells unbound knowledge's flight infinite abilities take their height. Spells transformations and magic vessels in all manifestations complementary yet adversarial have long been iconic combat elements of Chinese mythology. Discover heartfelt tales behind every façade - Uncover the stories behind a variety of characters. Beneath the ferocity of your foes is a tapestry of their origins personalities and motivations waiting to be revealed. Digital Deluxe Edition Voucher Code Included - PSN voucher code provides Bronzecloud Staff Folk Opera Mask Folk Opera Almsgiving Armor Folk Opera Leather Bracers Folk Opera Buskins Wind Chimes and selected Digital Soundtrack. Languages – In-game voice: Chinese and English. In-game text: English French (France) German Italian Japanese Korean Polish Portuguese (Brazil) Russian Simplified Chinese Spanish and Traditional Chinese.,64.99,https://www.amazon.com/Black-Myth-Wukong-PlayStation-5/dp/B0DKFX8THB/ref=sr_1_10?dib=eyJ2IjoiMSJ9.r69f_QsQrLH_FZg1qToR3eQzxwUNNWy5kUYjDx2-lLjGSH2NA0nZlEEeXaD45Q6XvHfOKVbwYjIN7vbG7BdmgJqlllkCADjYc1snOUoLgLbSWHi51-Ke7AfMhqKuyV1lzxM9XPMfwiRCXcDxSpEtWjMkrtNVDaTgfrJK2NVXsIn25XDWrbtfSJT_twc-tIz-SVJyDKdqHwEvufggEjxZdE6RxNvYNZKTWKXwAmAUntE.ZQNyAiEpkSlbr6MrmJMyrqkkYfD23440nDQ5w66AHd8&dib_tag=se&keywords=playstation+5+games&qid=1731098871&sr=8-10,0,./products/PlayStation 5 Games709.1.png,./products/PlayStation 5 Games709.2.png,./products/PlayStation 5 Games709.3.png,./products/PlayStation 5 Games709.4.png
710,PlayStation 5 Games,Star Wars Outlaws - Limited Edition (Amazon Exclusive) PlayStation 5,Only at Amazon! Limited Edition Content* - The Rogue Infiltrator Character Pack includes cosmetics for Kay and Nix. Discover a galaxy of opportunity. Explore distinct locations with bustling cities and cantinas. Race across sprawling outdoor landscapes on your speeder. Each location brings new adventures unique challenges and enticing rewards if you’re willing to take the risk. Experience an original scoundrel story. Live the high-stakes lifestyle of an outlaw. Turn any situation to your advantage with Nix by your side: fight with your blaster overcome enemies with stealth and gadgets or find the right moments to distract enemies and gain the upper hand. Embark on high-stakes missions. Take on high-risk high-reward missions from the galaxy’s crime syndicates. Steal valuable goods infiltrate secret locations and outwit enemies as one of the galaxy’s most wanted. Every choice you make influences your ever-changing reputation. Jump into the pilot seat. Pilot your ship the Trailblazer as you engage in thrilling dogfights with the Empire and other foes. Find the right opportunities to chase evade and attack to get the upper hand.,69.99,https://www.amazon.com/Star-Wars-Outlaws-Limited-Exclusive-PlayStation/dp/B0D187PJHJ/ref=sr_1_35?dib=eyJ2IjoiMSJ9.-kdlPELmlvcjveTEIImm1wfYy4cJYltWbriosXvUcGVFm8J4QV6ODXB-GvdMZDkosUQZ6Q1JNVeWCX-L4n-8DnvzFHhKoC2__fsSoU4X9MfCoomGMIdDVqhCc0h7nCMChKA-oY82v62PHAfk3D90sQmG8O3nLu5wsWNv0o4q6gofAVh7y7ejrVwTt7J1Qot1RqTpbVCOiC-ZVC88I5faHXNBwGJnwUaC4bJN_XU5AR8.SzUjwLGbTUv_3PnDhHFqMnLZ0399qAfx9pZY84gTNyg&dib_tag=se&keywords=playstation+5+games&qid=1731098880&sr=8-35,4,./products/PlayStation 5 Games710.1.png,./products/PlayStation 5 Games710.2.png,./products/PlayStation 5 Games710.3.png,./products/PlayStation 5 Games710.4.png
711,PlayStation 5 Games,Wreckfest - PlayStation 4,Awesome cars - old banged-up patched-together cars that simply ooze style! From old American heavy-hitters to agile Europeans and fun Asians you won't find anything like this in other games Meaningful customization - change not only the look of your cars but also upgrade their body armor! Multiplayer - wreck your friends online and take racing to the limit while chasing for Demolition dominance! Challenge modes - have hilarious fun with crop harvesters lawns mowers school buses three-wheelers and more! 1 player game; Network Players 2-16 - Full game requires PlayStation Plus membership to access online multiplayer,17.97,https://www.amazon.com/Wreckfest-Playstation-4/dp/B07DGCBSCY/ref=sr_1_61?dib=eyJ2IjoiMSJ9.f2s8niyMub5nS6wIXQDo7JGzS1dMqMIc7JDRb5d9VKALKaxmD1yMngf6kiyN1QvhA07zu8VPzC18zvKwdO4Ns2ojpDXTCiAA4jqfNUuKZB62c3CCPAx_7Xg3FdOTiWekXOHRYcXmXS6uWIjtItxxj6QuYxLVENC0k3iinV7EHuZSXUNVbTd9-jbpmUDEOtaUAcpIpk_VPN8urA1GDkkbuV0dE2-xlInWvB1_vQBToPY.MMZsvdv_UauTgYMuI63zjl57zVc29YVAj3TFfSVR5WI&dib_tag=se&keywords=playstation+5+games&qid=1731098885&sr=8-61,4.5,./products/PlayStation 5 Games711.1.png,./products/PlayStation 5 Games711.2.png,./products/PlayStation 5 Games711.3.png,./products/PlayStation 5 Games711.4.png
712,PlayStation 5 Games,RoboCop Rogue City (XSX),Get ready to…PROTECT THE INNOCENT AND UPHOLD THE LAW Armed with your trusty Auto-9 factory-built strength years of experience on the force and a variety of tools at your disposal you will fight forces seeking to destroy the city you call home in an all new first-person explosive hunt for the truth You have the power to decide how to fulfil prime directives in your own way but as the story unfolds proceed with caution because corruption and greed know no limits Prepare yourself to... Protect the innocent and uphold the law,41.5,https://www.amazon.com/RoboCop-Rogue-City-XSX-Xbox-X/dp/B0BT7LRQ41/ref=sr_1_63?dib=eyJ2IjoiMSJ9.f2s8niyMub5nS6wIXQDo7JGzS1dMqMIc7JDRb5d9VKALKaxmD1yMngf6kiyN1QvhA07zu8VPzC18zvKwdO4Ns2ojpDXTCiAA4jqfNUuKZB62c3CCPAx_7Xg3FdOTiWekXOHRYcXmXS6uWIjtItxxj6QuYxLVENC0k3iinV7EHuZSXUNVbTd9-jbpmUDEOtaUAcpIpk_VPN8urA1GDkkbuV0dE2-xlInWvB1_vQBToPY.MMZsvdv_UauTgYMuI63zjl57zVc29YVAj3TFfSVR5WI&dib_tag=se&keywords=playstation+5+games&qid=1731098885&sr=8-63,4.6,./products/PlayStation 5 Games712.1.png,./products/PlayStation 5 Games712.2.png,./products/PlayStation 5 Games712.3.png,./products/PlayStation 5 Games712.4.png
713,PlayStation 5 Games,Sonic X Shadow Generations - Xbox Series X,Past meets present in SONIC GENERATIONS! Modern and Classic Sonic team up to defeat Dr. Eggman and the Time Eater to restore their timeline to normal! Spin dash through a greatest-hits collection of 3D and 2D versions of iconic stages from past Sonic games now with updated visuals and reworked cinematics In this new standalone campaign Black Doom has reemerged and threatens to take over the world. Shadow must journey into his past confront his memories and unlock new dark powers to save the world. Harness Shadow's new Doom Powers to battle hordes of enemies and tackle platforming challenges like never before. Surf on water fly over obstacles and stop time with the return of Chaos Control! Rescue Chao hiding in every level rack up the highest pinball score in the Casino Nights zone and check out the museum for behind-the-scenes art music and more!,49.94,https://www.amazon.com/Sonic-X-Shadow-Generations-Xbox/dp/B0D6J5Q94Y/ref=sr_1_15?dib=eyJ2IjoiMSJ9.r69f_QsQrLH_FZg1qToR3eQzxwUNNWy5kUYjDx2-lLjGSH2NA0nZlEEeXaD45Q6XvHfOKVbwYjIN7vbG7BdmgJqlllkCADjYc1snOUoLgLbSWHi51-Ke7AfMhqKuyV1lzxM9XPMfwiRCXcDxSpEtWjMkrtNVDaTgfrJK2NVXsIn25XDWrbtfSJT_twc-tIz-SVJyDKdqHwEvufggEjxZdE6RxNvYNZKTWKXwAmAUntE.ZQNyAiEpkSlbr6MrmJMyrqkkYfD23440nDQ5w66AHd8&dib_tag=se&keywords=playstation+5+games&qid=1731098871&sr=8-15,4.2,./products/PlayStation 5 Games713.1.png,./products/PlayStation 5 Games713.2.png,./products/PlayStation 5 Games713.3.png,./products/PlayStation 5 Games713.4.png
715,PlayStation 5 Games,Resident Evil 2 - PlayStation 5,TERRIFYING ZOMBIES WAITING AROUND EVERY CORNER -- Driven by insatiable hunger these creatures act on instinct gnashing their teeth ripping at flesh and devouring their victims. The new immersive camera lets you feel their fangs as they sink into your flesh. RACCOON CITY REBUILT IN INTRICATE DETAIL -- The characters environments and story have all been rebuilt from the ground up to create a terrifying world that feels both nostalgic and new. NEW FOR PLAYSTATION5 – Upgraded features new to the PlayStation5 version of the game include a higher frame rate 3D audio added ray tracing and engaging DualSense support for Haptic Feedback and Adaptive Triggers.,29.99,https://www.amazon.com/Resident-Evil-2-PlayStation-5/dp/B0DKW2H52M/ref=sr_1_50?dib=eyJ2IjoiMSJ9.-kdlPELmlvcjveTEIImm1wfYy4cJYltWbriosXvUcGVFm8J4QV6ODXB-GvdMZDkosUQZ6Q1JNVeWCX-L4n-8DnvzFHhKoC2__fsSoU4X9MfCoomGMIdDVqhCc0h7nCMChKA-oY82v62PHAfk3D90sQmG8O3nLu5wsWNv0o4q6gofAVh7y7ejrVwTt7J1Qot1RqTpbVCOiC-ZVC88I5faHXNBwGJnwUaC4bJN_XU5AR8.SzUjwLGbTUv_3PnDhHFqMnLZ0399qAfx9pZY84gTNyg&dib_tag=se&keywords=playstation+5+games&qid=1731098880&sr=8-50,0,./products/PlayStation 5 Games715.1.png,./products/PlayStation 5 Games715.2.png,./products/PlayStation 5 Games715.3.png,./products/PlayStation 5 Games715.4.png
